 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
   87   0.181493 3585.0  7.3520415E+06  1.1064  0.2024  0.0000  0.0000000  0.0000E+000
   88   0.165506 3583.0  8.3622613E+06  1.0576  0.2026  0.0000  0.0000000  0.0000E+000
   89   0.151535 3586.0  9.5203766E+06  1.0107  0.2028  0.0000  0.0000000  0.0000E+000
   90   0.138941 3589.0  1.0844626E+07  0.9659  0.2029  0.0000  0.0000000  0.0000E+000
   91   0.124432 3586.0  1.2735308E+07  0.9155  0.2031  0.0000  0.0032617  1.1272E-001
   92   0.113714 3590.0  1.4593860E+07  0.8736  0.2028  0.0004  0.0168701  2.0730E-001
   93   0.103921 3596.0  1.6829631E+07  0.8322  0.2020  0.0013  0.0325567  2.7434E-001
   94   0.094121 3597.0  1.9538939E+07  0.7916  0.2003  0.0030  0.0528166  3.4349E-001
   95   0.085418 3603.0  2.2850830E+07  0.7517  0.1976  0.0055  0.0754416  4.1268E-001
   96   0.075870 3607.0  2.7864474E+07  0.7067  0.1925  0.0099  0.1080537  5.0318E-001
   97   0.068703 3615.0  3.3043112E+07  0.6695  0.1868  0.0147  0.1343355  5.7775E-001
   98   0.062346 3621.0  3.9028478E+07  0.6357  0.1793  0.0207  0.1643139  6.5926E-001
   99   0.057113 3632.0  4.6040389E+07  0.6047  0.1705  0.0275  0.1946592  7.4250E-001
  100   0.052659 3644.0  5.4127503E+07  0.5768  0.1603  0.0350  0.2242017  8.2520E-001
  101   0.048225 3654.0  6.5327503E+07  0.5490  0.1465  0.0446  0.2604080  9.2497E-001
  102   0.045191 3666.0  7.6239562E+07  0.5280  0.1338  0.0530  0.2897595  1.0083E+000
  103   0.043980 3684.0  8.3407562E+07  0.5158  0.1258  0.0578  0.3066454  1.0591E+000
  104   0.042435 3694.0  9.2367562E+07  0.5039  0.1166  0.0633  0.3262584  1.1169E+000
  105   0.041227 3710.0  1.0356756E+08  0.4925  0.1063  0.0693  0.3447286  1.1731E+000
  106   0.040113 3717.0  1.1476756E+08  0.4839  0.0974  0.0742  0.3611040  1.2237E+000
  107   0.039659 3734.0  1.2596756E+08  0.4767  0.0904  0.0780  0.3732062  1.2649E+000
  108   0.039247 3748.0  1.3716756E+08  0.4707  0.0855  0.0808  0.3817913  1.2982E+000
  109   0.038787 3758.0  1.4836756E+08  0.4654  0.0817  0.0832  0.3883952  1.3282E+000
  110   0.038273 3764.0  1.5956756E+08  0.4609  0.0798  0.0847  0.3916972  1.3496E+000
  111   0.037314 3754.0  1.7076756E+08  0.4576  0.0784  0.0863  0.3940086  1.3675E+000
  112   0.036788 3753.0  1.8196756E+08  0.4546  0.0784  0.0873  0.3941737  1.3796E+000
  113   0.036324 3751.0  1.9316756E+08  0.4521  0.0793  0.0877  0.3930180  1.3879E+000
  114   0.035859 3747.0  2.0436756E+08  0.4503  0.0807  0.0877  0.3909543  1.3918E+000
  115   0.035521 3743.0  2.1556756E+08  0.4490  0.0823  0.0875  0.3886016  1.3928E+000
  116   0.035266 3740.0  2.2676756E+08  0.4481  0.0838  0.0871  0.3862490  1.3919E+000
  117   0.035092 3737.0  2.3796756E+08  0.4477  0.0851  0.0866  0.3841027  1.3897E+000
  118   0.034982 3735.0  2.4916756E+08  0.4476  0.0862  0.0861  0.3823691  1.3870E+000
  119   0.034918 3733.0  2.6036756E+08  0.4476  0.0877  0.0852  0.3809658  1.3843E+000
  120   0.034886 3731.0  2.7156756E+08  0.4478  0.0878  0.0854  0.3798101  1.3816E+000
  121   0.034874 3730.0  2.8276756E+08  0.4481  0.0884  0.0851  0.3787885  1.3788E+000
  122   0.034874 3729.0  2.9396756E+08  0.4483  0.0888  0.0849  0.3781075  1.3767E+000
  123   0.034853 3727.0  3.0516756E+08  0.4486  0.0891  0.0848  0.3775760  1.3748E+000
  124   0.034893 3727.0  3.1636756E+08  0.4488  0.0895  0.0846  0.3769723  1.3729E+000
  125   0.034875 3726.0  3.2756756E+08  0.4490  0.0897  0.0845  0.3766937  1.3718E+000
  126   0.034912 3726.0  3.3876756E+08  0.4493  0.0901  0.0843  0.3760952  1.3700E+000
  127   0.034897 3725.0  3.4996756E+08  0.4495  0.0902  0.0842  0.3757340  1.3686E+000
  128   0.034904 3724.0  3.6116756E+08  0.4496  0.0904  0.0841  0.3754760  1.3676E+000
  129   0.034913 3724.0  3.7236756E+08  0.4498  0.0906  0.0840  0.3750632  1.3662E+000
  130   0.034922 3723.0  3.8356756E+08  0.4500  0.0908  0.0839  0.3747717  1.3652E+000
  131   0.034930 3723.0  3.9476756E+08  0.4501  0.0910  0.0838  0.3744595  1.3641E+000
  132   0.034938 3723.0  4.0596756E+08  0.4502  0.0911  0.0838  0.3741757  1.3633E+000
  133   0.034945 3722.0  4.1716756E+08  0.4504  0.0913  0.0837  0.3739203  1.3622E+000
  134   0.034953 3722.0  4.2836756E+08  0.4505  0.0915  0.0836  0.3736648  1.3614E+000
  135   0.034960 3722.0  4.3956756E+08  0.4506  0.0916  0.0835  0.3734378  1.3606E+000
  136   0.034967 3721.0  4.5076756E+08  0.4507  0.0917  0.0835  0.3732108  1.3598E+000
  137   0.034974 3721.0  4.6196756E+08  0.4508  0.0918  0.0834  0.3730043  1.3590E+000
  138   0.034981 3721.0  4.7316756E+08  0.4510  0.0920  0.0833  0.3728237  1.3585E+000
  139   0.034988 3721.0  4.8436756E+08  0.4511  0.0921  0.0833  0.3726431  1.3577E+000
  140   0.034995 3720.0  4.9556756E+08  0.4511  0.0921  0.0832  0.3724986  1.3572E+000
  141   0.035002 3720.0  5.0676756E+08  0.4512  0.0922  0.0832  0.3723180  1.3565E+000
  142   0.035008 3720.0  5.1796756E+08  0.4513  0.0923  0.0831  0.3721735  1.3560E+000
  143   0.035015 3720.0  5.2916756E+08  0.4514  0.0924  0.0831  0.3720290  1.3555E+000
  144   0.035021 3720.0  5.4036756E+08  0.4515  0.0925  0.0830  0.3719206  1.3550E+000
  145   0.035027 3719.0  5.5156756E+08  0.4516  0.0926  0.0830  0.3717762  1.3544E+000
  146   0.035033 3719.0  5.6276756E+08  0.4517  0.0926  0.0830  0.3716678  1.3539E+000
  147   0.035039 3719.0  5.7396756E+08  0.4517  0.0927  0.0829  0.3715594  1.3534E+000
  148   0.035045 3719.0  5.8516756E+08  0.4518  0.0927  0.0829  0.3714510  1.3530E+000
  149   0.035051 3719.0  5.9636756E+08  0.4519  0.0928  0.0828  0.3713426  1.3526E+000
  150   0.035068 3719.0  6.0756756E+08  0.4520  0.0929  0.0828  0.3711981  1.3521E+000
  151   0.035064 3719.0  6.1876756E+08  0.4520  0.0929  0.0828  0.3711259  1.3517E+000
  152   0.035069 3718.0  6.2996756E+08  0.4521  0.0930  0.0828  0.3710536  1.3515E+000
  153   0.035075 3718.0  6.4116756E+08  0.4522  0.0930  0.0827  0.3709813  1.3511E+000
  154   0.035090 3718.0  6.5236756E+08  0.4522  0.0931  0.0827  0.3708368  1.3504E+000
  155   0.035096 3718.0  6.6356756E+08  0.4523  0.0931  0.0827  0.3707646  1.3502E+000
  156   0.035102 3718.0  6.7476756E+08  0.4524  0.0932  0.0826  0.3706923  1.3498E+000
  157   0.035100 3718.0  6.8596756E+08  0.4524  0.0932  0.0826  0.3706200  1.3494E+000
  158   0.035104 3718.0  6.9716756E+08  0.4525  0.0932  0.0826  0.3705658  1.3492E+000
  159   0.035119 3718.0  7.0836756E+08  0.4525  0.0933  0.0825  0.3704755  1.3488E+000
  160   0.035124 3718.0  7.1956756E+08  0.4526  0.0934  0.0825  0.3704033  1.3484E+000
  161   0.035129 3718.0  7.3076756E+08  0.4527  0.0934  0.0825  0.3703310  1.3480E+000
  162   0.035135 3718.0  7.4196756E+08  0.4527  0.0934  0.0825  0.3702587  1.3479E+000
  163   0.035141 3718.0  7.5316756E+08  0.4528  0.0935  0.0824  0.3702045  1.3475E+000
  164   0.035147 3717.0  7.6436756E+08  0.4528  0.0935  0.0824  0.3701503  1.3473E+000
  165   0.035152 3717.0  7.7556756E+08  0.4529  0.0935  0.0824  0.3700780  1.3469E+000
  166   0.035157 3717.0  7.8676756E+08  0.4529  0.0935  0.0824  0.3700238  1.3465E+000
  167   0.035163 3717.0  7.9796756E+08  0.4530  0.0936  0.0823  0.3699696  1.3464E+000
  168   0.035168 3717.0  8.0916756E+08  0.4531  0.0936  0.0823  0.3699154  1.3460E+000
  169   0.035173 3717.0  8.2036756E+08  0.4531  0.0936  0.0823  0.3698612  1.3458E+000
  170   0.035178 3717.0  8.3156756E+08  0.4532  0.0937  0.0823  0.3698070  1.3454E+000
  171   0.035184 3717.0  8.4276756E+08  0.4532  0.0937  0.0823  0.3697528  1.3453E+000
  172   0.035189 3717.0  8.5396756E+08  0.4533  0.0937  0.0823  0.3696986  1.3449E+000
  173   0.035194 3717.0  8.6516756E+08  0.4533  0.0938  0.0822  0.3696444  1.3447E+000
  174   0.035199 3717.0  8.7636756E+08  0.4534  0.0938  0.0822  0.3695721  1.3444E+000
  175   0.035204 3717.0  8.8756756E+08  0.4534  0.0939  0.0822  0.3695158  1.3440E+000
  176   0.035208 3716.0  8.9876756E+08  0.4535  0.0939  0.0822  0.3694596  1.3438E+000
  177   0.035213 3716.0  9.0996756E+08  0.4535  0.0939  0.0821  0.3694033  1.3435E+000
  178   0.035218 3716.0  9.2116756E+08  0.4536  0.0939  0.0821  0.3693470  1.3433E+000
  179   0.035223 3716.0  9.3236756E+08  0.4536  0.0940  0.0821  0.3692908  1.3429E+000
  180   0.035228 3716.0  9.4356756E+08  0.4537  0.0940  0.0821  0.3692345  1.3426E+000
  181   0.035233 3716.0  9.5476756E+08  0.4537  0.0940  0.0820  0.3691782  1.3424E+000
  182   0.035237 3716.0  9.6596756E+08  0.4538  0.0941  0.0820  0.3691219  1.3420E+000
  183   0.035242 3716.0  9.7716756E+08  0.4538  0.0941  0.0820  0.3690657  1.3419E+000
  184   0.035246 3716.0  9.8836756E+08  0.4539  0.0941  0.0820  0.3690094  1.3415E+000
  185   0.035251 3716.0  9.9956756E+08  0.4539  0.0942  0.0820  0.3689531  1.3414E+000
  186   0.035256 3716.0  1.0107676E+09  0.4540  0.0942  0.0819  0.3688969  1.3410E+000
  187   0.035260 3716.0  1.0219676E+09  0.4540  0.0942  0.0819  0.3688406  1.3409E+000
  188   0.035265 3715.0  1.0331676E+09  0.4541  0.0943  0.0819  0.3687843  1.3405E+000
  189   0.035270 3715.0  1.0443676E+09  0.4541  0.0943  0.0819  0.3687280  1.3404E+000
  190   0.035274 3715.0  1.0555676E+09  0.4542  0.0943  0.0819  0.3686718  1.3400E+000
  191   0.035279 3715.0  1.0667676E+09  0.4542  0.0944  0.0818  0.3686155  1.3396E+000
  192   0.035283 3715.0  1.0779676E+09  0.4543  0.0944  0.0818  0.3685733  1.3395E+000
  193   0.035287 3715.0  1.0891676E+09  0.4543  0.0944  0.0818  0.3685311  1.3394E+000
  194   0.035292 3715.0  1.1003676E+09  0.4544  0.0944  0.0818  0.3684748  1.3390E+000
  195   0.035296 3715.0  1.1115676E+09  0.4544  0.0945  0.0818  0.3684185  1.3389E+000
  196   0.035300 3715.0  1.1227676E+09  0.4545  0.0945  0.0817  0.3683623  1.3385E+000
  197   0.035304 3715.0  1.1339676E+09  0.4545  0.0945  0.0817  0.3683060  1.3382E+000
  198   0.035308 3715.0  1.1451676E+09  0.4545  0.0945  0.0817  0.3682638  1.3381E+000
  199   0.035313 3715.0  1.1563676E+09  0.4546  0.0946  0.0817  0.3682216  1.3379E+000
  200   0.035317 3715.0  1.1675676E+09  0.4546  0.0946  0.0817  0.3681653  1.3376E+000
  201   0.035321 3715.0  1.1787676E+09  0.4547  0.0946  0.0817  0.3681090  1.3372E+000
  202   0.035325 3714.0  1.1899676E+09  0.4547  0.0947  0.0816  0.3680668  1.3371E+000
  203   0.035329 3714.0  1.2011676E+09  0.4548  0.0947  0.0816  0.3680246  1.3370E+000
  204   0.035333 3714.0  1.2123676E+09  0.4548  0.0947  0.0816  0.3679824  1.3366E+000
  205   0.035337 3714.0  1.2235676E+09  0.4548  0.0947  0.0816  0.3679402  1.3365E+000
  206   0.035341 3714.0  1.2347676E+09  0.4549  0.0948  0.0816  0.3678839  1.3362E+000
  207   0.035344 3714.0  1.2459676E+09  0.4549  0.0948  0.0815  0.3678417  1.3361E+000
  208   0.035348 3714.0  1.2571676E+09  0.4550  0.0948  0.0815  0.3677995  1.3357E+000
  209   0.035352 3714.0  1.2683676E+09  0.4550  0.0948  0.0815  0.3677713  1.3356E+000
  210   0.035356 3714.0  1.2795676E+09  0.4550  0.0949  0.0815  0.3677341  1.3355E+000
  211   0.035360 3714.0  1.2907676E+09  0.4551  0.0949  0.0815  0.3676819  1.3352E+000
  212   0.035363 3714.0  1.3019676E+09  0.4551  0.0949  0.0815  0.3676521  1.3351E+000
  213   0.035367 3714.0  1.3131676E+09  0.4551  0.0949  0.0815  0.3676148  1.3350E+000
  214   0.035371 3714.0  1.3243676E+09  0.4552  0.0949  0.0814  0.3675776  1.3346E+000
  215   0.035374 3714.0  1.3355676E+09  0.4552  0.0950  0.0814  0.3675627  1.3345E+000
  216   0.035378 3714.0  1.3467676E+09  0.4552  0.0950  0.0814  0.3675031  1.3342E+000
  217   0.035382 3714.0  1.3579676E+09  0.4553  0.0950  0.0814  0.3674733  1.3341E+000
  218   0.035386 3714.0  1.3691676E+09  0.4553  0.0950  0.0814  0.3674583  1.3340E+000
  219   0.035389 3714.0  1.3803676E+09  0.4554  0.0950  0.0814  0.3674136  1.3337E+000
  220   0.035393 3713.0  1.3915676E+09  0.4554  0.0950  0.0814  0.3673838  1.3336E+000
  221   0.035396 3713.0  1.4027676E+09  0.4554  0.0951  0.0814  0.3673466  1.3335E+000
  222   0.035400 3713.0  1.4139676E+09  0.4555  0.0951  0.0814  0.3673242  1.3332E+000
  223   0.035399 3713.0  1.4251676E+09  0.4555  0.0951  0.0813  0.3673093  1.3331E+000
  224   0.035402 3713.0  1.4363676E+09  0.4555  0.0951  0.0813  0.3672943  1.3330E+000
  225   0.035405 3713.0  1.4475676E+09  0.4556  0.0951  0.0813  0.3672757  1.3329E+000
  226   0.035409 3713.0  1.4587676E+09  0.4556  0.0951  0.0813  0.3672384  1.3326E+000
  227   0.035412 3713.0  1.4699676E+09  0.4556  0.0951  0.0813  0.3672198  1.3325E+000
  228   0.035415 3713.0  1.4811676E+09  0.4556  0.0951  0.0813  0.3672012  1.3324E+000
  229   0.035419 3713.0  1.4923676E+09  0.4557  0.0952  0.0813  0.3671639  1.3323E+000
  230   0.035422 3713.0  1.5035676E+09  0.4557  0.0952  0.0813  0.3671452  1.3320E+000
  231   0.035425 3713.0  1.5147676E+09  0.4557  0.0952  0.0813  0.3671266  1.3319E+000
  232   0.035429 3713.0  1.5259676E+09  0.4558  0.0952  0.0812  0.3670893  1.3318E+000
  233   0.035432 3713.0  1.5371676E+09  0.4558  0.0952  0.0812  0.3670707  1.3318E+000
  234   0.035436 3713.0  1.5483676E+09  0.4558  0.0952  0.0812  0.3670521  1.3314E+000
  235   0.035439 3713.0  1.5595676E+09  0.4558  0.0952  0.0812  0.3670334  1.3314E+000
  236   0.035443 3713.0  1.5707676E+09  0.4559  0.0952  0.0812  0.3670148  1.3313E+000
  237   0.035446 3713.0  1.5819676E+09  0.4559  0.0953  0.0812  0.3669961  1.3312E+000
  238   0.035450 3713.0  1.5931676E+09  0.4559  0.0953  0.0812  0.3669775  1.3311E+000
  239   0.035453 3713.0  1.6043676E+09  0.4560  0.0953  0.0812  0.3669588  1.3308E+000
  240   0.035457 3713.0  1.6155676E+09  0.4560  0.0953  0.0812  0.3669402  1.3307E+000
  241   0.035460 3713.0  1.6267676E+09  0.4560  0.0953  0.0812  0.3669215  1.3306E+000
  242   0.035463 3713.0  1.6379676E+09  0.4561  0.0953  0.0811  0.3669029  1.3306E+000
  243   0.035467 3713.0  1.6491676E+09  0.4561  0.0953  0.0811  0.3668842  1.3302E+000
  244   0.035470 3713.0  1.6603676E+09  0.4561  0.0953  0.0811  0.3668656  1.3302E+000
  245   0.035474 3713.0  1.6715676E+09  0.4561  0.0953  0.0811  0.3668469  1.3301E+000
  246   0.035477 3713.0  1.6827676E+09  0.4562  0.0953  0.0811  0.3668283  1.3300E+000
  247   0.035480 3713.0  1.6939676E+09  0.4562  0.0953  0.0811  0.3668097  1.3297E+000
  248   0.035484 3712.0  1.7051676E+09  0.4562  0.0953  0.0811  0.3668096  1.3297E+000
  249   0.035487 3712.0  1.7163676E+09  0.4562  0.0954  0.0811  0.3667910  1.3296E+000
  250   0.035490 3712.0  1.7275676E+09  0.4563  0.0954  0.0811  0.3667723  1.3295E+000
  251   0.035494 3712.0  1.7387676E+09  0.4563  0.0954  0.0811  0.3667537  1.3294E+000
  252   0.035497 3712.0  1.7499676E+09  0.4563  0.0954  0.0811  0.3667350  1.3293E+000
  253   0.035500 3712.0  1.7611676E+09  0.4563  0.0954  0.0811  0.3667350  1.3292E+000
  254   0.035503 3712.0  1.7723676E+09  0.4564  0.0954  0.0810  0.3667164  1.3290E+000
  255   0.035507 3712.0  1.7835676E+09  0.4564  0.0954  0.0810  0.3666977  1.3289E+000
  256   0.035510 3712.0  1.7947676E+09  0.4564  0.0954  0.0810  0.3666791  1.3288E+000
  257   0.035513 3712.0  1.8059676E+09  0.4565  0.0954  0.0810  0.3666790  1.3287E+000
  258   0.035516 3712.0  1.8171676E+09  0.4565  0.0954  0.0810  0.3666604  1.3286E+000
  259   0.035520 3712.0  1.8283676E+09  0.4565  0.0954  0.0810  0.3666417  1.3284E+000
  260   0.035523 3712.0  1.8395676E+09  0.4565  0.0954  0.0810  0.3666417  1.3283E+000
  261   0.035526 3712.0  1.8507676E+09  0.4566  0.0954  0.0810  0.3666230  1.3282E+000
  262   0.035529 3712.0  1.8619676E+09  0.4566  0.0954  0.0810  0.3666044  1.3281E+000
  263   0.035532 3712.0  1.8731676E+09  0.4566  0.0954  0.0810  0.3666044  1.3281E+000
  264   0.035536 3712.0  1.8843676E+09  0.4566  0.0954  0.0810  0.3665857  1.3280E+000
  265   0.035539 3712.0  1.8955676E+09  0.4567  0.0955  0.0810  0.3665671  1.3277E+000
  266   0.035542 3712.0  1.9067676E+09  0.4567  0.0955  0.0810  0.3665670  1.3277E+000
  267   0.035545 3712.0  1.9179676E+09  0.4567  0.0955  0.0810  0.3665484  1.3276E+000
  268   0.035548 3712.0  1.9291676E+09  0.4567  0.0955  0.0809  0.3665297  1.3275E+000
  269   0.035551 3712.0  1.9403676E+09  0.4567  0.0955  0.0809  0.3665297  1.3274E+000
  270   0.035554 3712.0  1.9515676E+09  0.4568  0.0955  0.0809  0.3665111  1.3271E+000
  271   0.035557 3712.0  1.9627676E+09  0.4568  0.0955  0.0809  0.3665110  1.3271E+000
  272   0.035561 3712.0  1.9739676E+09  0.4568  0.0955  0.0809  0.3664924  1.3270E+000
