mod	L/Ls		Teff	t_star(yr)	Reff		k2conv			k2rad			Mrad		Rrad/Rstar
1	1.34382E00	3589.30	1.58440E03	3.024469	1.9307236E-01	0.0000000E00	0.000000E00	0.000000E00
2	1.34670E00	3589.80	3.48569E03	3.027342	1.9307236E-01	0.0000000E00	0.000000E00	0.000000E00
3	1.34977E00	3590.29	5.76723E03	3.030216	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
4	1.35291E00	3590.87	8.50508E03	3.033090	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
5	1.35603E00	3591.37	1.17905E04	3.034526	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
6	1.35894E00	3591.86	1.57330E04	3.037400	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
7	1.36144E00	3592.28	2.04640E04	3.038837	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
8	1.36330E00	3592.61	2.61412E04	3.041710	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
9	1.36424E00	3592.77	3.29539E04	3.041710	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
10	1.36392E00	3592.69	4.11290E04	3.041710	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
11	1.36232E00	3592.44	4.93282E04	3.040274	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
12	1.35969E00	3591.95	5.74781E04	3.037400	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
13	1.35631E00	3591.45	6.55483E04	3.035963	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
14	1.35238E00	3590.79	7.35165E04	3.031653	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
15	1.34800E00	3590.05	8.13668E04	3.028779	1.9298449E-01	0.0000000E00	0.000000E00	0.000000E00
16	1.34329E00	3589.22	8.90879E04	3.024469	1.9307236E-01	0.0000000E00	0.000000E00	0.000000E00
17	1.33832E00	3588.39	9.66722E04	3.020158	1.9307236E-01	0.0000000E00	0.000000E00	0.000000E00
18	1.33318E00	3587.48	1.04115E05	3.015848	1.9307236E-01	0.0000000E00	0.000000E00	0.000000E00
19	1.32794E00	3586.58	1.11413E05	3.011538	1.9307236E-01	0.0000000E00	0.000000E00	0.000000E00
20	1.32260E00	3585.67	1.18566E05	3.007227	1.9316025E-01	0.0000000E00	0.000000E00	0.000000E00
21	1.31719E00	3584.76	1.25573E05	3.002917	1.9316025E-01	0.0000000E00	0.000000E00	0.000000E00
22	1.31172E00	3583.77	1.32436E05	2.997169	1.9316025E-01	0.0000000E00	0.000000E00	0.000000E00
23	1.30626E00	3582.78	1.39155E05	2.992859	1.9324816E-01	0.0000000E00	0.000000E00	0.000000E00
24	1.30077E00	3581.87	1.45733E05	2.988549	1.9324816E-01	0.0000000E00	0.000000E00	0.000000E00
25	1.29530E00	3580.88	1.52172E05	2.984238	1.9324816E-01	0.0000000E00	0.000000E00	0.000000E00
26	1.28982E00	3579.89	1.58474E05	2.978491	1.9324816E-01	0.0000000E00	0.000000E00	0.000000E00
27	1.28434E00	3578.90	1.64642E05	2.974181	1.9333609E-01	0.0000000E00	0.000000E00	0.000000E00
28	1.27891E00	3578.00	1.70678E05	2.969870	1.9333609E-01	0.0000000E00	0.000000E00	0.000000E00
