mod	L/Lsol		Teff	t_star(yr)	Reff/Rsol	k2conv	k2rad		Mrad/Msol	Rrad/Reff
1	2.348767	3771.1	1.58440E03	3.62218	0.19316	0.0000000E00	0.0000000	0.00000
2	2.348551	3771.1	3.48569E03	3.62218	0.19316	0.0000000E00	0.0000000	0.00000
3	2.347956	3771.0	5.76723E03	3.62218	0.19316	0.0000000E00	0.0000000	0.00000
4	2.346875	3770.9	8.50508E03	3.62218	0.19316	0.0000000E00	0.0000000	0.00000
5	2.345147	3770.7	1.17905E04	3.62074	0.19316	0.0000000E00	0.0000000	0.00000
6	2.342448	3770.4	1.57330E04	3.61930	0.19316	0.0000000E00	0.0000000	0.00000
7	2.338568	3770.0	2.04640E04	3.61643	0.19316	0.0000000E00	0.0000000	0.00000
8	2.333189	3769.4	2.61412E04	3.61356	0.19316	0.0000000E00	0.0000000	0.00000
9	2.326216	3768.6	3.26664E04	3.61068	0.19316	0.0000000E00	0.0000000	0.00000
10	2.318409	3767.7	3.90947E04	3.60494	0.19325	0.0000000E00	0.0000000	0.00000
11	2.309989	3766.8	4.54164E04	3.60063	0.19325	0.0000000E00	0.0000000	0.00000
12	2.301177	3765.8	5.16248E04	3.59632	0.19325	0.0000000E00	0.0000000	0.00000
13	2.292028	3764.8	5.77159E04	3.59057	0.19325	0.0000000E00	0.0000000	0.00000
14	2.282654	3763.7	6.36874E04	3.58482	0.19334	0.0000000E00	0.0000000	0.00000
15	2.273108	3762.6	6.95386E04	3.58051	0.19334	0.0000000E00	0.0000000	0.00000
16	2.263497	3761.5	7.52693E04	3.57476	0.19334	0.0000000E00	0.0000000	0.00000
17	2.253824	3760.4	8.08806E04	3.56902	0.19334	0.0000000E00	0.0000000	0.00000
18	2.244089	3759.2	8.63735E04	3.56327	0.19342	0.0000000E00	0.0000000	0.00000
19	2.234344	3758.1	9.17499E04	3.55752	0.19342	0.0000000E00	0.0000000	0.00000
20	2.224590	3757.0	9.70116E04	3.55178	0.19342	0.0000000E00	0.0000000	0.00000
21	2.214879	3755.9	1.02161E05	3.54603	0.19342	0.0000000E00	0.0000000	0.00000
22	2.205210	3754.7	1.07200E05	3.54028	0.19351	0.0000000E00	0.0000000	0.00000
23	2.195533	3753.6	1.12130E05	3.53597	0.19351	0.0000000E00	0.0000000	0.00000
24	2.185899	3752.4	1.16955E05	3.53022	0.19351	0.0000000E00	0.0000000	0.00000
25	2.176356	3751.3	1.21677E05	3.52448	0.19351	0.0000000E00	0.0000000	0.00000
26	2.166856	3750.2	1.26298E05	3.51873	0.19360	0.0000000E00	0.0000000	0.00000
27	2.157397	3749.0	1.30820E05	3.51298	0.19360	0.0000000E00	0.0000000	0.00000
28	2.147979	3747.8	1.35245E05	3.50723	0.19360	0.0000000E00	0.0000000	0.00000
29	2.138651	3746.7	1.39577E05	3.50149	0.19360	0.0000000E00	0.0000000	0.00000
30	2.129364	3745.6	1.43817E05	3.49718	0.19369	0.0000000E00	0.0000000	0.00000
31	2.120167	3744.5	1.47967E05	3.49143	0.19369	0.0000000E00	0.0000000	0.00000
32	2.111009	3743.3	1.52030E05	3.48568	0.19369	0.0000000E00	0.0000000	0.00000
33	2.101890	3742.2	1.56007E05	3.47994	0.19369	0.0000000E00	0.0000000	0.00000
34	2.092859	3741.1	1.59901E05	3.47419	0.19378	0.0000000E00	0.0000000	0.00000
35	2.083915	3740.0	1.63714E05	3.46988	0.19378	0.0000000E00	0.0000000	0.00000
36	2.075057	3738.9	1.67447E05	3.46413	0.19378	0.0000000E00	0.0000000	0.00000
37	2.066236	3737.7	1.71103E05	3.45838	0.19378	0.0000000E00	0.0000000	0.00000
38	2.057453	3736.6	1.74684E05	3.45407	0.19386	0.0000000E00	0.0000000	0.00000
39	2.048802	3735.5	1.78191E05	3.44833	0.19386	0.0000000E00	0.0000000	0.00000
40	2.040140	3734.4	1.81627E05	3.44258	0.19386	0.0000000E00	0.0000000	0.00000
41	2.031562	3733.3	1.84992E05	3.43827	0.19386	0.0000000E00	0.0000000	0.00000
42	2.023066	3732.2	1.88289E05	3.43252	0.19395	0.0000000E00	0.0000000	0.00000
43	2.014652	3731.1	1.91520E05	3.42677	0.19395	0.0000000E00	0.0000000	0.00000
44	2.006273	3730.0	1.94685E05	3.42246	0.19395	0.0000000E00	0.0000000	0.00000
45	1.997975	3728.9	1.97787E05	3.41672	0.19395	0.0000000E00	0.0000000	0.00000
46	1.989757	3727.9	2.00828E05	3.41241	0.19404	0.0000000E00	0.0000000	0.00000
47	1.981573	3726.7	2.03807E05	3.40666	0.19404	0.0000000E00	0.0000000	0.00000
48	1.973468	3725.6	2.06728E05	3.40235	0.19404	0.0000000E00	0.0000000	0.00000
49	1.965441	3724.6	2.09592E05	3.39660	0.19404	0.0000000E00	0.0000000	0.00000
50	1.957492	3723.5	2.12400E05	3.39229	0.19413	0.0000000E00	0.0000000	0.00000
51	1.949575	3722.5	2.15153E05	3.38798	0.19413	0.0000000E00	0.0000000	0.00000
52	1.941735	3721.4	2.17852E05	3.38223	0.19413	0.0000000E00	0.0000000	0.00000
53	1.933971	3720.3	2.20500E05	3.37792	0.19413	0.0000000E00	0.0000000	0.00000
54	1.926283	3719.3	2.23097E05	3.37217	0.19422	0.0000000E00	0.0000000	0.00000
55	1.918669	3718.3	2.25644E05	3.36786	0.19422	0.0000000E00	0.0000000	0.00000
56	1.911085	3717.2	2.28143E05	3.36355	0.19422	0.0000000E00	0.0000000	0.00000
57	1.903575	3716.2	2.30594E05	3.35781	0.19422	0.0000000E00	0.0000000	0.00000
58	1.896138	3715.2	2.33000E05	3.35350	0.19422	0.0000000E00	0.0000000	0.00000
59	1.888774	3714.2	2.35361E05	3.34919	0.19430	0.0000000E00	0.0000000	0.00000
60	1.881482	3713.1	2.37678E05	3.34488	0.19430	0.0000000E00	0.0000000	0.00000
61	1.874261	3712.1	2.39952E05	3.34057	0.19430	0.0000000E00	0.0000000	0.00000
62	1.867067	3711.1	2.42185E05	3.33482	0.19430	0.0000000E00	0.0000000	0.00000
63	1.859945	3710.1	2.44376E05	3.33051	0.19430	0.0000000E00	0.0000000	0.00000
64	1.852934	3709.0	2.46528E05	3.32620	0.19439	0.0000000E00	0.0000000	0.00000
65	1.845950	3708.1	2.48642E05	3.32189	0.19439	0.0000000E00	0.0000000	0.00000
66	1.839035	3707.1	2.50717E05	3.31758	0.19439	0.0000000E00	0.0000000	0.00000
67	1.832188	3706.0	2.52755E05	3.31327	0.19439	0.0000000E00	0.0000000	0.00000
68	1.825408	3705.1	2.54757E05	3.30896	0.19448	0.0000000E00	0.0000000	0.00000
69	1.818654	3704.2	2.56724E05	3.30465	0.19448	0.0000000E00	0.0000000	0.00000
70	1.812008	3703.1	2.58657E05	3.30033	0.19448	0.0000000E00	0.0000000	0.00000
71	1.805386	3702.2	2.60556E05	3.29602	0.19448	0.0000000E00	0.0000000	0.00000
72	1.798871	3701.3	2.62422E05	3.29171	0.19448	0.0000000E00	0.0000000	0.00000
73	1.792380	3700.2	2.64256E05	3.28740	0.19457	0.0000000E00	0.0000000	0.00000
74	1.786076	3699.4	2.66058E05	3.28309	0.19457	0.0000000E00	0.0000000	0.00000
75	1.779877	3698.5	2.67831E05	3.27878	0.19457	0.0000000E00	0.0000000	0.00000
76	1.773740	3697.7	2.69573E05	3.27447	0.19457	0.0000000E00	0.0000000	0.00000
77	1.767665	3696.8	2.71286E05	3.27016	0.19457	0.0000000E00	0.0000000	0.00000
78	1.761652	3696.0	2.72971E05	3.26585	0.19466	0.0000000E00	0.0000000	0.00000
79	1.755699	3695.1	2.74628E05	3.26154	0.19466	0.0000000E00	0.0000000	0.00000
80	1.749766	3694.3	2.76257E05	3.25867	0.19466	0.0000000E00	0.0000000	0.00000
81	1.743934	3693.4	2.77860E05	3.25436	0.19466	0.0000000E00	0.0000000	0.00000
82	1.738121	3692.6	2.79437E05	3.25005	0.19466	0.0000000E00	0.0000000	0.00000
83	1.732367	3691.8	2.80989E05	3.24574	0.19475	0.0000000E00	0.0000000	0.00000
84	1.726712	3691.0	2.82516E05	3.24286	0.19475	0.0000000E00	0.0000000	0.00000
85	1.721076	3690.1	2.84019E05	3.23855	0.19475	0.0000000E00	0.0000000	0.00000
86	1.715497	3689.4	2.85498E05	3.23424	0.19475	0.0000000E00	0.0000000	0.00000
87	1.709976	3688.6	2.86954E05	3.23137	0.19475	0.0000000E00	0.0000000	0.00000
88	1.704512	3687.7	2.88388E05	3.22706	0.19475	0.0000000E00	0.0000000	0.00000
89	1.699104	3687.0	2.89799E05	3.22275	0.19483	0.0000000E00	0.0000000	0.00000
90	1.693753	3686.2	2.91188E05	3.21987	0.19483	0.0000000E00	0.0000000	0.00000
91	1.688457	3685.4	2.92557E05	3.21556	0.19483	0.0000000E00	0.0000000	0.00000
92	1.683217	3684.6	2.93905E05	3.21269	0.19483	0.0000000E00	0.0000000	0.00000
93	1.677992	3683.8	2.95233E05	3.20838	0.19483	0.0000000E00	0.0000000	0.00000
94	1.672862	3683.1	2.96541E05	3.20551	0.19492	0.0000000E00	0.0000000	0.00000
95	1.667785	3682.3	2.97829E05	3.20120	0.19492	0.0000000E00	0.0000000	0.00000
96	1.662723	3681.5	2.99099E05	3.19832	0.19492	0.0000000E00	0.0000000	0.00000
97	1.657754	3680.8	3.00350E05	3.19401	0.19492	0.0000000E00	0.0000000	0.00000
98	1.652799	3680.1	3.01584E05	3.19114	0.19492	0.0000000E00	0.0000000	0.00000
99	1.647935	3679.3	3.02799E05	3.18826	0.19492	0.0000000E00	0.0000000	0.00000
