 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
  113   0.249563 4801.0  1.6805801E+08  0.7235  0.0231  0.0883  0.7559770  9.7233E-001
  114   0.249601 4800.0  1.7925801E+08  0.7240  0.0232  0.0883  0.7558748  9.7146E-001
  115   0.249667 4799.0  1.9045801E+08  0.7244  0.0232  0.0883  0.7557727  9.7079E-001
  116   0.249732 4798.0  2.0165801E+08  0.7247  0.0232  0.0882  0.7556706  9.7003E-001
  117   0.249786 4797.0  2.1285801E+08  0.7251  0.0233  0.0882  0.7556023  9.6936E-001
  118   0.249911 4796.0  2.2405801E+08  0.7253  0.0233  0.0882  0.7555341  9.6892E-001
  119   0.249960 4796.0  2.3525801E+08  0.7256  0.0233  0.0882  0.7554320  9.6828E-001
  120   0.250028 4795.0  2.4645801E+08  0.7259  0.0234  0.0882  0.7553637  9.6776E-001
  121   0.250111 4795.0  2.5765801E+08  0.7261  0.0234  0.0882  0.7552955  9.6729E-001
  122   0.250181 4794.0  2.6885801E+08  0.7264  0.0234  0.0882  0.7552612  9.6677E-001
  123   0.250269 4794.0  2.8005801E+08  0.7267  0.0235  0.0881  0.7551930  9.6630E-001
  124   0.250364 4793.0  2.9125801E+08  0.7269  0.0235  0.0881  0.7551925  9.6601E-001
  125   0.250449 4793.0  3.0245801E+08  0.7271  0.0235  0.0881  0.7551243  9.6558E-001
  126   0.250528 4793.0  3.1365801E+08  0.7273  0.0235  0.0881  0.7550900  9.6519E-001
  127   0.250628 4793.0  3.2485801E+08  0.7275  0.0235  0.0881  0.7550218  9.6481E-001
  128   0.250706 4792.0  3.3605801E+08  0.7277  0.0235  0.0880  0.7550213  9.6456E-001
  129   0.250813 4793.0  3.4725801E+08  0.7278  0.0236  0.0880  0.7549616  9.6426E-001
  130   0.250881 4792.0  3.5845801E+08  0.7280  0.0236  0.0880  0.7549612  9.6400E-001
  131   0.251045 4793.0  3.6965801E+08  0.7280  0.0236  0.0880  0.7548590  9.6372E-001
  132   0.251097 4793.0  3.8085801E+08  0.7282  0.0236  0.0880  0.7548586  9.6347E-001
  133   0.251183 4793.0  3.9205801E+08  0.7284  0.0236  0.0880  0.7548582  9.6325E-001
  134   0.251281 4792.0  4.0325801E+08  0.7285  0.0236  0.0880  0.7548196  9.6291E-001
  135   0.251377 4792.0  4.1445801E+08  0.7287  0.0236  0.0879  0.7547684  9.6259E-001
  136   0.251473 4792.0  4.2565801E+08  0.7288  0.0236  0.0879  0.7547552  9.6240E-001
  137   0.251575 4793.0  4.3685801E+08  0.7289  0.0236  0.0879  0.7547548  9.6223E-001
  138   0.251668 4793.0  4.4805801E+08  0.7291  0.0237  0.0879  0.7547162  9.6192E-001
  139   0.251763 4793.0  4.5925801E+08  0.7292  0.0237  0.0879  0.7547158  9.6177E-001
  140   0.251855 4793.0  4.7045801E+08  0.7293  0.0237  0.0878  0.7546773  9.6146E-001
  141   0.251948 4793.0  4.8165801E+08  0.7294  0.0237  0.0878  0.7546769  9.6130E-001
  142   0.252043 4793.0  4.9285801E+08  0.7296  0.0237  0.0878  0.7546510  9.6100E-001
  143   0.252138 4793.0  5.0405801E+08  0.7297  0.0237  0.0878  0.7546506  9.6085E-001
  144   0.252233 4793.0  5.1525801E+08  0.7298  0.0237  0.0878  0.7546502  9.6070E-001
  145   0.252328 4793.0  5.2645801E+08  0.7299  0.0237  0.0877  0.7546116  9.6042E-001
  146   0.252422 4793.0  5.3765801E+08  0.7300  0.0237  0.0877  0.7546112  9.6029E-001
  147   0.252515 4793.0  5.4885801E+08  0.7301  0.0237  0.0877  0.7546108  9.6014E-001
  148   0.252609 4793.0  5.6005801E+08  0.7302  0.0237  0.0877  0.7546103  9.6001E-001
  149   0.252703 4793.0  5.7125801E+08  0.7303  0.0237  0.0877  0.7545718  9.5961E-001
  150   0.252794 4793.0  5.8245801E+08  0.7304  0.0237  0.0877  0.7545714  9.5946E-001
  151   0.252887 4794.0  5.9365801E+08  0.7305  0.0237  0.0877  0.7545582  9.5933E-001
  152   0.252998 4794.0  6.0485801E+08  0.7306  0.0237  0.0877  0.7545451  9.5925E-001
  153   0.253135 4795.0  6.1605801E+08  0.7305  0.0237  0.0877  0.7544875  9.5915E-001
  154   0.253187 4795.0  6.2725801E+08  0.7307  0.0237  0.0876  0.7545061  9.5898E-001
  155   0.253280 4795.0  6.3845801E+08  0.7308  0.0238  0.0876  0.7544866  9.5871E-001
  156   0.253325 4794.0  6.4965801E+08  0.7310  0.0237  0.0876  0.7545434  9.5858E-001
  157   0.253485 4795.0  6.6085801E+08  0.7310  0.0238  0.0876  0.7544858  9.5847E-001
  158   0.253559 4795.0  6.7205801E+08  0.7311  0.0238  0.0876  0.7544853  9.5833E-001
  159   0.253648 4795.0  6.8325801E+08  0.7311  0.0238  0.0875  0.7544849  9.5822E-001
  160   0.253739 4795.0  6.9445801E+08  0.7312  0.0238  0.0875  0.7544845  9.5811E-001
  161   0.253831 4795.0  7.0565801E+08  0.7313  0.0238  0.0875  0.7544841  9.5786E-001
