mod	L/Lsol		Teff	t_star(yr)	Reff/Rsol	k2conv	k2rad	Mrad/Msol	Rrad/Reff
1	11.719795	4806.4	1.58440E+03	4.98139	0.19404	0.00000	0.0000000	0.00000
2	11.711162	4806.2	3.48569E+03	4.97996	0.19404	0.00000	0.0000000	0.00000
3	11.691494	4805.5	5.71258E+03	4.97708	0.19404	0.00000	0.0000000	0.00000
4	11.662724	4804.5	7.92300E+03	4.97277	0.19404	0.00000	0.0000000	0.00000
5	11.627330	4803.2	1.01097E+04	4.96846	0.19413	0.00000	0.0000000	0.00000
6	11.586706	4801.8	1.22673E+04	4.96271	0.19413	0.00000	0.0000000	0.00000
7	11.542237	4800.2	1.43919E+04	4.95697	0.19413	0.00000	0.0000000	0.00000
8	11.500057	4799.1	1.64808E+04	4.94978	0.19413	0.00000	0.0000000	0.00000
9	11.456185	4798.0	1.85322E+04	4.94260	0.19413	0.00000	0.0000000	0.00000
10	11.410903	4796.8	2.05446E+04	4.93542	0.19413	0.00000	0.0000000	0.00000
11	11.364491	4795.6	2.25176E+04	4.92823	0.19422	0.00000	0.0000000	0.00000
12	11.316966	4794.4	2.44507E+04	4.91961	0.19422	0.00000	0.0000000	0.00000
13	11.269120	4793.1	2.63439E+04	4.91243	0.19422	0.00000	0.0000000	0.00000
14	11.221735	4791.9	2.81975E+04	4.90381	0.19422	0.00000	0.0000000	0.00000
15	11.173262	4790.6	3.00119E+04	4.89662	0.19430	0.00000	0.0000000	0.00000
16	11.124743	4789.3	3.17876E+04	4.88800	0.19430	0.00000	0.0000000	0.00000
17	11.076180	4788.0	3.35251E+04	4.88082	0.19430	0.00000	0.0000000	0.00000
18	11.027574	4786.7	3.52253E+04	4.87220	0.19430	0.00000	0.0000000	0.00000
19	10.979182	4785.4	3.68888E+04	4.86358	0.19430	0.00000	0.0000000	0.00000
20	10.931003	4784.1	3.85164E+04	4.85639	0.19439	0.00000	0.0000000	0.00000
21	10.883034	4782.8	4.01088E+04	4.84777	0.19439	0.00000	0.0000000	0.00000
22	10.835277	4781.5	4.16669E+04	4.84059	0.19439	0.00000	0.0000000	0.00000
23	10.787728	4780.1	4.31913E+04	4.83197	0.19439	0.00000	0.0000000	0.00000
24	10.740389	4778.7	4.46830E+04	4.82478	0.19448	0.00000	0.0000000	0.00000
25	10.693257	4777.4	4.61426E+04	4.81616	0.19448	0.00000	0.0000000	0.00000
26	10.646822	4776.1	4.75710E+04	4.80898	0.19448	0.00000	0.0000000	0.00000
27	10.600345	4774.7	4.89690E+04	4.80036	0.19448	0.00000	0.0000000	0.00000
28	10.554314	4773.4	5.03371E+04	4.79317	0.19448	0.00000	0.0000000	0.00000
29	10.508724	4772.1	5.16763E+04	4.78455	0.19457	0.00000	0.0000000	0.00000
30	10.463332	4770.9	5.29871E+04	4.77737	0.19457	0.00000	0.0000000	0.00000
31	10.418375	4769.6	5.42704E+04	4.77018	0.19457	0.00000	0.0000000	0.00000
32	10.373612	4768.3	5.55268E+04	4.76156	0.19457	0.00000	0.0000000	0.00000
33	10.329279	4766.9	5.67569E+04	4.75438	0.19466	0.00000	0.0000000	0.00000
34	10.285372	4765.6	5.79615E+04	4.74719	0.19466	0.00000	0.0000000	0.00000
35	10.241652	4764.3	5.91411E+04	4.74001	0.19466	0.00000	0.0000000	0.00000
36	10.198587	4763.1	6.02964E+04	4.73139	0.19466	0.00000	0.0000000	0.00000
37	10.155703	4761.8	6.14281E+04	4.72421	0.19466	0.00000	0.0000000	0.00000
38	10.113233	4760.5	6.25366E+04	4.71702	0.19475	0.00000	0.0000000	0.00000
39	10.070940	4759.2	6.36227E+04	4.70984	0.19475	0.00000	0.0000000	0.00000
40	10.029055	4758.0	6.46867E+04	4.70265	0.19475	0.00000	0.0000000	0.00000
41	9.987574	4756.6	6.57294E+04	4.69547	0.19475	0.00000	0.0000000	0.00000
42	9.946493	4755.4	6.67513E+04	4.68829	0.19475	0.00000	0.0000000	0.00000
43	9.905582	4754.1	6.77527E+04	4.68110	0.19483	0.00000	0.0000000	0.00000
44	9.865293	4752.9	6.87344E+04	4.67392	0.19483	0.00000	0.0000000	0.00000
45	9.825168	4751.6	6.96967E+04	4.66673	0.19483	0.00000	0.0000000	0.00000
46	9.785432	4750.4	7.06402E+04	4.65955	0.19483	0.00000	0.0000000	0.00000
47	9.746081	4749.1	7.15654E+04	4.65237	0.19483	0.00000	0.0000000	0.00000
48	9.706888	4747.9	7.24726E+04	4.64662	0.19492	0.00000	0.0000000	0.00000
49	9.668520	4746.7	7.33624E+04	4.63943	0.19492	0.00000	0.0000000	0.00000
50	9.630304	4745.5	7.42351E+04	4.63225	0.19492	0.00000	0.0000000	0.00000
51	9.592239	4744.3	7.50912E+04	4.62507	0.19492	0.00000	0.0000000	0.00000
52	9.554765	4743.0	7.59311E+04	4.61932	0.19492	0.00000	0.0000000	0.00000
53	9.517437	4741.8	7.67553E+04	4.61214	0.19501	0.00000	0.0000000	0.00000
54	9.480691	4740.6	7.75640E+04	4.60639	0.19501	0.00000	0.0000000	0.00000
55	9.444087	4739.4	7.83577E+04	4.59920	0.19501	0.00000	0.0000000	0.00000
56	9.407842	4738.2	7.91368E+04	4.59202	0.19501	0.00000	0.0000000	0.00000
57	9.371951	4737.1	7.99016E+04	4.58627	0.19501	0.00000	0.0000000	0.00000
58	9.336412	4735.9	8.06524E+04	4.57909	0.19510	0.00000	0.0000000	0.00000
59	9.301222	4734.7	8.13897E+04	4.57334	0.19510	0.00000	0.0000000	0.00000
60	9.266378	4733.5	8.21137E+04	4.56759	0.19510	0.00000	0.0000000	0.00000
61	9.231877	4732.3	8.28247E+04	4.56041	0.19510	0.00000	0.0000000	0.00000
62	9.197504	4731.2	8.35231E+04	4.55466	0.19510	0.00000	0.0000000	0.00000
63	9.163682	4730.0	8.42093E+04	4.54892	0.19510	0.00000	0.0000000	0.00000
64	9.130194	4728.8	8.48834E+04	4.54173	0.19519	0.00000	0.0000000	0.00000
65	9.096828	4727.7	8.55457E+04	4.53598	0.19519	0.00000	0.0000000	0.00000
66	9.064002	4726.5	8.61967E+04	4.53024	0.19519	0.00000	0.0000000	0.00000
67	9.031294	4725.4	8.68364E+04	4.52449	0.19519	0.00000	0.0000000	0.00000
68	8.999119	4724.3	8.74653E+04	4.51874	0.19519	0.00000	0.0000000	0.00000
69	8.967265	4723.1	8.80835E+04	4.51300	0.19519	0.00000	0.0000000	0.00000
70	8.935523	4722.0	8.86913E+04	4.50725	0.19528	0.00000	0.0000000	0.00000
71	8.904304	4721.0	8.92890E+04	4.50150	0.19528	0.00000	0.0000000	0.00000
72	8.873399	4719.9	8.98769E+04	4.49575	0.19528	0.00000	0.0000000	0.00000
73	8.842600	4718.8	9.04550E+04	4.49001	0.19528	0.00000	0.0000000	0.00000
74	8.812315	4717.7	9.10237E+04	4.48426	0.19528	0.00000	0.0000000	0.00000
75	8.782133	4716.6	9.15832E+04	4.47851	0.19528	0.00000	0.0000000	0.00000
76	8.752457	4715.5	9.21337E+04	4.47277	0.19536	0.00000	0.0000000	0.00000
77	8.722882	4714.4	9.26754E+04	4.46702	0.19536	0.00000	0.0000000	0.00000
78	8.693807	4713.4	9.32086E+04	4.46127	0.19536	0.00000	0.0000000	0.00000
79	8.665228	4712.4	9.37333E+04	4.45552	0.19536	0.00000	0.0000000	0.00000
80	8.636743	4711.3	9.42499E+04	4.45121	0.19536	0.00000	0.0000000	0.00000
81	8.608550	4710.3	9.47585E+04	4.44547	0.19536	0.00000	0.0000000	0.00000
82	8.580449	4709.2	9.52592E+04	4.43972	0.19545	0.00000	0.0000000	0.00000
