 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
    1   8.632965 4680.3  1.5844000E+03  4.5087  1.93688010E-001 0.00000000E+000   0.000E+000  0.0000E+000
    2   8.628395 4680.2  3.4856900E+03  4.5087  1.93688010E-001 0.00000000E+000   0.000E+000  0.0000E+000
    3   8.617871 4679.7  5.7672300E+03  4.5058  1.93688010E-001 0.00000000E+000   0.000E+000  0.0000E+000
    4   8.600427 4679.1  8.3813200E+03  4.5029  1.93688010E-001 0.00000000E+000   0.000E+000  0.0000E+000
    5   8.577683 4678.2  1.0969700E+04  4.4986  1.93776040E-001 0.00000000E+000   0.000E+000  0.0000E+000
    6   8.551061 4677.1  1.3525300E+04  4.4929  1.93776040E-001 0.00000000E+000   0.000E+000  0.0000E+000
    7   8.521578 4676.1  1.6042800E+04  4.4886  1.93776040E-001 0.00000000E+000   0.000E+000  0.0000E+000
    8   8.489850 4674.9  1.8518700E+04  4.4814  1.93776040E-001 0.00000000E+000   0.000E+000  0.0000E+000
    9   8.456487 4673.6  2.0950400E+04  4.4756  1.93776040E-001 0.00000000E+000   0.000E+000  0.0000E+000
   10   8.421898 4672.2  2.3336300E+04  4.4685  1.93864090E-001 0.00000000E+000   0.000E+000  0.0000E+000
   11   8.386485 4670.8  2.5675700E+04  4.4627  1.93864090E-001 0.00000000E+000   0.000E+000  0.0000E+000
   12   8.350260 4669.4  2.7968100E+04  4.4555  1.93864090E-001 0.00000000E+000   0.000E+000  0.0000E+000
   13   8.313808 4668.0  3.0213400E+04  4.4483  1.93864090E-001 0.00000000E+000   0.000E+000  0.0000E+000
   14   8.276944 4666.5  3.2412000E+04  4.4412  1.93952160E-001 0.00000000E+000   0.000E+000  0.0000E+000
   15   8.240053 4665.0  3.4564300E+04  4.4340  1.93952160E-001 0.00000000E+000   0.000E+000  0.0000E+000
   16   8.202949 4663.6  3.6670900E+04  4.4268  1.93952160E-001 0.00000000E+000   0.000E+000  0.0000E+000
   17   8.166012 4662.1  3.8732600E+04  4.4196  1.93952160E-001 0.00000000E+000   0.000E+000  0.0000E+000
   18   8.129054 4660.6  4.0750100E+04  4.4124  1.94040250E-001 0.00000000E+000   0.000E+000  0.0000E+000
   19   8.092077 4659.1  4.2724300E+04  4.4052  1.94040250E-001 0.00000000E+000   0.000E+000  0.0000E+000
   20   8.055454 4657.6  4.4656200E+04  4.3981  1.94040250E-001 0.00000000E+000   0.000E+000  0.0000E+000
   21   8.018811 4656.1  4.6546500E+04  4.3909  1.94040250E-001 0.00000000E+000   0.000E+000  0.0000E+000
   22   7.982336 4654.6  4.8396300E+04  4.3837  1.94040250E-001 0.00000000E+000   0.000E+000  0.0000E+000
   23   7.946209 4653.0  5.0206400E+04  4.3765  1.94128360E-001 0.00000000E+000   0.000E+000  0.0000E+000
   24   7.910064 4651.5  5.1977800E+04  4.3693  1.94128360E-001 0.00000000E+000   0.000E+000  0.0000E+000
   25   7.874265 4650.0  5.3711400E+04  4.3621  1.94128360E-001 0.00000000E+000   0.000E+000  0.0000E+000
   26   7.838808 4648.5  5.5408100E+04  4.3549  1.94128360E-001 0.00000000E+000   0.000E+000  0.0000E+000
   27   7.803510 4647.0  5.7068800E+04  4.3492  1.94216490E-001 0.00000000E+000   0.000E+000  0.0000E+000
   28   7.768372 4645.5  5.8694300E+04  4.3420  1.94216490E-001 0.00000000E+000   0.000E+000  0.0000E+000
   29   7.733570 4644.0  6.0285600E+04  4.3348  1.94216490E-001 0.00000000E+000   0.000E+000  0.0000E+000
   30   7.698923 4642.5  6.1843400E+04  4.3276  1.94216490E-001 0.00000000E+000   0.000E+000  0.0000E+000
   31   7.664609 4641.0  6.3368600E+04  4.3205  1.94304640E-001 0.00000000E+000   0.000E+000  0.0000E+000
   32   7.630623 4639.5  6.4861900E+04  4.3147  1.94304640E-001 0.00000000E+000   0.000E+000  0.0000E+000
   33   7.596788 4638.0  6.6324300E+04  4.3075  1.94304640E-001 0.00000000E+000   0.000E+000  0.0000E+000
   34   7.563277 4636.5  6.7756400E+04  4.3003  1.94304640E-001 0.00000000E+000   0.000E+000  0.0000E+000
   35   7.529914 4635.0  6.9159000E+04  4.2932  1.94392810E-001 0.00000000E+000   0.000E+000  0.0000E+000
   36   7.496870 4633.5  7.0532900E+04  4.2874  1.94392810E-001 0.00000000E+000   0.000E+000  0.0000E+000
   37   7.464144 4632.1  7.1878700E+04  4.2802  1.94392810E-001 0.00000000E+000   0.000E+000  0.0000E+000
   38   7.431731 4630.6  7.3197200E+04  4.2745  1.94392810E-001 0.00000000E+000   0.000E+000  0.0000E+000
   39   7.399460 4629.1  7.4489000E+04  4.2673  1.94392810E-001 0.00000000E+000   0.000E+000  0.0000E+000
   40   7.367498 4627.6  7.5754800E+04  4.2601  1.94481000E-001 0.00000000E+000   0.000E+000  0.0000E+000
