 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
  172   3.450484 4333.9  1.7657600E+05  3.3248  1.95983290E-001 0.00000000E+000   0.000E+000  0.0000E+000
  173   3.443499 4333.1  1.7689300E+05  3.3219  1.95983290E-001 0.00000000E+000   0.000E+000  0.0000E+000
  174   3.436529 4332.4  1.7721000E+05  3.3205  1.95983290E-001 0.00000000E+000   0.000E+000  0.0000E+000
  175   3.429573 4331.7  1.7752700E+05  3.3176  1.95983290E-001 0.00000000E+000   0.000E+000  0.0000E+000
  176   3.422630 4331.0  1.7784400E+05  3.3161  1.95983290E-001 0.00000000E+000   0.000E+000  0.0000E+000
  177   3.415702 4330.3  1.7816100E+05  3.3133  1.95983290E-001 0.00000000E+000   0.000E+000  0.0000E+000
  178   3.408867 4329.6  1.7847800E+05  3.3104  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  179   3.401966 4328.9  1.7879500E+05  3.3090  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  180   3.395080 4328.2  1.7911100E+05  3.3061  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  181   3.388208 4327.5  1.7942800E+05  3.3046  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  182   3.381427 4326.8  1.7974500E+05  3.3018  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  183   3.374582 4326.0  1.8006200E+05  3.3003  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  184   3.367751 4325.3  1.8037900E+05  3.2975  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  185   3.361012 4324.6  1.8069600E+05  3.2946  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  186   3.354285 4323.9  1.8101300E+05  3.2932  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  187   3.347495 4323.2  1.8133000E+05  3.2903  1.96071840E-001 0.00000000E+000   0.000E+000  0.0000E+000
  188   3.340796 4322.5  1.8164600E+05  3.2888  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  189   3.334111 4321.9  1.8196300E+05  3.2860  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  190   3.327362 4321.2  1.8228000E+05  3.2845  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  191   3.320703 4320.5  1.8259700E+05  3.2817  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  192   3.314057 4319.8  1.8291400E+05  3.2802  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  193   3.307425 4319.1  1.8323100E+05  3.2773  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  194   3.300882 4318.3  1.8354800E+05  3.2745  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  195   3.294276 4317.6  1.8386500E+05  3.2730  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  196   3.287683 4316.9  1.8418200E+05  3.2702  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  197   3.281180 4316.2  1.8449800E+05  3.2687  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  198   3.274613 4315.5  1.8481500E+05  3.2659  1.96160410E-001 0.00000000E+000   0.000E+000  0.0000E+000
  199   3.268135 4314.8  1.8513200E+05  3.2644  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  200   3.261670 4314.1  1.8544900E+05  3.2615  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  201   3.255142 4313.4  1.8576600E+05  3.2601  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  202   3.248703 4312.7  1.8608300E+05  3.2572  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  203   3.242351 4312.0  1.8640000E+05  3.2558  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  204   3.235937 4311.3  1.8671700E+05  3.2529  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  205   3.229535 4310.6  1.8703300E+05  3.2515  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  206   3.223146 4309.9  1.8735000E+05  3.2486  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  207   3.216844 4309.2  1.8766700E+05  3.2472  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  208   3.210554 4308.5  1.8798400E+05  3.2443  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  209   3.204203 4307.8  1.8830100E+05  3.2429  1.96249000E-001 0.00000000E+000   0.000E+000  0.0000E+000
  210   3.197938 4307.2  1.8861800E+05  3.2400  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  211   3.191685 4306.5  1.8893500E+05  3.2386  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  212   3.185518 4305.8  1.8925200E+05  3.2357  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  213   3.179289 4305.2  1.8956800E+05  3.2342  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  214   3.173073 4304.5  1.8988500E+05  3.2314  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  215   3.165775 4303.6  1.9026600E+05  3.2299  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  216   3.156967 4302.7  1.9072200E+05  3.2271  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  217   3.146444 4301.5  1.9126900E+05  3.2227  1.96337610E-001 0.00000000E+000   0.000E+000  0.0000E+000
  218   3.133935 4300.0  1.9192700E+05  3.2184  1.96426240E-001 0.00000000E+000   0.000E+000  0.0000E+000
  219   3.119249 4298.4  1.9271500E+05  3.2127  1.96426240E-001 0.00000000E+000   0.000E+000  0.0000E+000
  220   3.101630 4296.5  1.9366100E+05  3.2069  1.96426240E-001 0.00000000E+000   0.000E+000  0.0000E+000
  221   3.080846 4294.1  1.9479700E+05  3.1998  1.96426240E-001 0.00000000E+000   0.000E+000  0.0000E+000
  222   3.056117 4291.3  1.9615900E+05  3.1911  1.96514890E-001 0.00000000E+000   0.000E+000  0.0000E+000
  223   3.027123 4288.0  1.9779400E+05  3.1811  1.96514890E-001 0.00000000E+000   0.000E+000  0.0000E+000
  224   2.993092 4283.9  1.9975600E+05  3.1696  1.96603560E-001 0.00000000E+000   0.000E+000  0.0000E+000
  225   2.953453 4279.2  2.0211100E+05  3.1552  1.96603560E-001 0.00000000E+000   0.000E+000  0.0000E+000
  226   2.907368 4273.7  2.0493600E+05  3.1380  1.96692250E-001 0.00000000E+000   0.000E+000  0.0000E+000
  227   2.859894 4267.8  2.0795800E+05  3.1207  1.96780960E-001 0.00000000E+000   0.000E+000  0.0000E+000
  228   2.813067 4262.0  2.1104800E+05  3.1035  1.96780960E-001 0.00000000E+000   0.000E+000  0.0000E+000
  229   2.766942 4256.1  2.1420300E+05  3.0863  1.96869690E-001 0.00000000E+000   0.000E+000  0.0000E+000
